Log file open, 03/01/23 14:04:50
[2023.03.01-01.37.02:705][695]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 14.77% of total time (compiled   22 times, average 0.83 sec, max 1.11 sec, min 0.62 sec)
[2023.03.01-01.37.02:705][695]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 14.39% of total time (compiled   23 times, average 0.78 sec, max 1.04 sec, min 0.56 sec)
[2023.03.01-01.37.02:705][695]LogShaderCompilers: Display:                                                 FLumenCardVS - 9.53% of total time (compiled   17 times, average 0.69 sec, max 0.91 sec, min 0.57 sec)
[2023.03.01-01.37.02:705][695]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 6.51% of total time (compiled   17 times, average 0.47 sec, max 0.75 sec, min 0.37 sec)
[2023.03.01-01.37.02:705][695]LogShaderCompilers: Display: ================================================
[2023.03.01-01.38.04:004][264]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.03.01-01.38.04:078][264]LogSavePackage: Moving output files for package: /Game/Error303/3D_Assets/EJV2_FBX/CornerTable_2x3
[2023.03.01-01.38.04:079][264]LogSavePackage: Moving '../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Saved/CornerTable_2x3C570D69147EA35C2C3845DA1F3178AC7.tmp' to '../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Content/Error303/3D_Assets/EJV2_FBX/CornerTable_2x3.uasset'
[2023.03.01-01.38.04:088][264]LogFileHelpers: InternalPromptForCheckoutAndSave took 83 ms
[2023.03.01-01.38.04:091][264]AssetCheck: New page: Asset Save: CornerTable_2x3
[2023.03.01-01.38.04:091][264]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/Error303/3D_Assets/EJV2_FBX/CornerTable_2x3.CornerTable_2x3
[2023.03.01-01.38.07:418][515]LogEditorTransaction: Undo Translate Collision
[2023.03.01-01.38.11:915][815]Cmd: MODE ROTGRID=1
[2023.03.01-01.39.55:547][710]Cmd: MODE ROTGRID=0
[2023.03.01-01.40.21:185][670]LogSlate: Took 0.000144 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.03.01-01.45.19:914][659]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.03.01-01.45.19:952][659]LogSavePackage: Moving output files for package: /Game/Error303/3D_Assets/EJV2_FBX/CornerTable_2x3
[2023.03.01-01.45.19:953][659]LogSavePackage: Moving '../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Saved/CornerTable_2x33EAA08164CCFEBDDAD37699D6B9FAA5F.tmp' to '../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Content/Error303/3D_Assets/EJV2_FBX/CornerTable_2x3.uasset'
[2023.03.01-01.45.19:959][659]LogFileHelpers: InternalPromptForCheckoutAndSave took 45 ms (total: 128 ms)
[2023.03.01-01.45.19:962][659]AssetCheck: New page: Asset Save: CornerTable_2x3
[2023.03.01-01.45.19:962][659]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/Error303/3D_Assets/EJV2_FBX/CornerTable_2x3.CornerTable_2x3
[2023.03.01-01.46.09:082][528]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.03.01-01.46.09:135][528]LogSavePackage: Moving output files for package: /Game/Error303/3D_Assets/EJV2_FBX/CornerTable_2x3
[2023.03.01-01.46.09:135][528]LogSavePackage: Moving '../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Saved/CornerTable_2x315D970B149B6554E81BEA99E89CB8973.tmp' to '../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Content/Error303/3D_Assets/EJV2_FBX/CornerTable_2x3.uasset'
[2023.03.01-01.46.09:141][528]LogFileHelpers: InternalPromptForCheckoutAndSave took 59 ms (total: 188 ms)
[2023.03.01-01.46.09:144][528]AssetCheck: New page: Asset Save: CornerTable_2x3
[2023.03.01-01.46.09:144][528]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/Error303/3D_Assets/EJV2_FBX/CornerTable_2x3.CornerTable_2x3
[2023.03.01-01.46.12:625][784]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.03.01-01.46.12:669][784]LogSavePackage: Moving output files for package: /Game/Error303/3D_Assets/EJV2_FBX/CornerTable_2x3
[2023.03.01-01.46.12:669][784]LogSavePackage: Moving '../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Saved/CornerTable_2x3C1DEB9364DF252485831E095C2DE6C14.tmp' to '../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Content/Error303/3D_Assets/EJV2_FBX/CornerTable_2x3.uasset'
[2023.03.01-01.46.12:676][784]LogFileHelpers: InternalPromptForCheckoutAndSave took 51 ms (total: 240 ms)
[2023.03.01-01.46.12:679][784]AssetCheck: New page: Asset Save: CornerTable_2x3
[2023.03.01-01.46.12:679][784]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/Error303/3D_Assets/EJV2_FBX/CornerTable_2x3.CornerTable_2x3
[2023.03.01-01.46.19:480][303]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.03.01-01.46.19:536][303]LogSavePackage: Moving output files for package: /Game/Error303/3D_Assets/EJV2_FBX/CornerTable_2x3
[2023.03.01-01.46.19:537][303]LogSavePackage: Moving '../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Saved/CornerTable_2x3D659E079419F620E37847FBEB3201CDF.tmp' to '../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Content/Error303/3D_Assets/EJV2_FBX/CornerTable_2x3.uasset'
[2023.03.01-01.46.19:543][303]LogFileHelpers: InternalPromptForCheckoutAndSave took 62 ms (total: 302 ms)
[2023.03.01-01.46.19:545][303]AssetCheck: New page: Asset Save: CornerTable_2x3
[2023.03.01-01.46.19:545][303]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/Error303/3D_Assets/EJV2_FBX/CornerTable_2x3.CornerTable_2x3
[2023.03.01-01.46.24:243][795]LogUObjectHash: Compacting FUObjectHashTables data took   0.61ms
[2023.03.01-01.46.24:245][795]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.03.01-01.46.24:308][795]LogUObjectHash: Compacting FUObjectHashTables data took   0.23ms
[2023.03.01-01.46.24:317][795]LogSavePackage: Moving output files for package: /Game/Error303/Maps/TEST_THOMAS
[2023.03.01-01.46.24:317][795]LogSavePackage: Moving '../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Saved/TEST_THOMASCCF33505448FC0D136F2E5BDECF56E23.tmp' to '../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Content/Error303/Maps/TEST_THOMAS.umap'
[2023.03.01-01.46.24:326][795]LogFileHelpers: Saving map 'TEST_THOMAS' took 0.025
[2023.03.01-01.46.24:332][795]LogFileHelpers: InternalPromptForCheckoutAndSave took 86 ms (total: 389 ms)
[2023.03.01-01.46.24:336][795]AssetCheck: New page: Asset Save: TEST_THOMAS
[2023.03.01-01.46.24:336][795]LogContentValidation: Display: Validating /Script/Engine.World /Game/Error303/Maps/TEST_THOMAS.TEST_THOMAS
[2023.03.01-01.46.26:674][961]LogSlate: Window 'CornerTable_2x3' being destroyed
[2023.03.01-01.46.26:680][961]LogSlate: Window 'CornerTable_2x3' being destroyed
[2023.03.01-01.46.26:706][961]LogWorld: UWorld::CleanupWorld for World_5, bSessionEnded=true, bCleanupResources=true
[2023.03.01-01.46.26:706][961]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.01-01.46.27:968][ 87]LogAssetEditorSubsystem: Opening Asset editor for StaticMesh /Game/Error303/3D_Assets/EJV2_FBX/CornerTable_2x3.CornerTable_2x3
[2023.03.01-01.46.28:020][ 87]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.03.01-01.46.28:281][ 87]LogViewport: Scene viewport resized to 1026x714, mode Windowed.
[2023.03.01-01.46.35:784][802]Cmd: show COLLISION
[2023.03.01-01.46.46:034][700]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.03.01-01.46.46:086][700]LogSavePackage: Moving output files for package: /Game/Error303/3D_Assets/EJV2_FBX/CornerTable_2x3
[2023.03.01-01.46.46:087][700]LogSavePackage: Moving '../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Saved/CornerTable_2x38FA691724D5D082E556AC3818603EE8E.tmp' to '../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Content/Error303/3D_Assets/EJV2_FBX/CornerTable_2x3.uasset'
[2023.03.01-01.46.46:093][700]LogFileHelpers: InternalPromptForCheckoutAndSave took 59 ms (total: 448 ms)
[2023.03.01-01.46.46:096][700]AssetCheck: New page: Asset Save: CornerTable_2x3
[2023.03.01-01.46.46:096][700]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/Error303/3D_Assets/EJV2_FBX/CornerTable_2x3.CornerTable_2x3
[2023.03.01-01.46.46:926][765]LogSlate: Window 'CornerTable_2x3' being destroyed
[2023.03.01-01.46.46:931][765]LogSlate: Window 'CornerTable_2x3' being destroyed
[2023.03.01-01.46.46:954][765]LogWorld: UWorld::CleanupWorld for World_6, bSessionEnded=true, bCleanupResources=true
[2023.03.01-01.46.46:954][765]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.01-01.46.47:732][853]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.03.01-01.46.47:774][853]LogUObjectHash: Compacting FUObjectHashTables data took   0.55ms
[2023.03.01-01.46.47:785][853]LogSavePackage: Moving output files for package: /Game/Error303/Maps/TEST_THOMAS
[2023.03.01-01.46.47:785][853]LogSavePackage: Moving '../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Saved/TEST_THOMASA342643B41E0C61EACC1B7A04290C3FF.tmp' to '../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Content/Error303/Maps/TEST_THOMAS.umap'
[2023.03.01-01.46.47:794][853]LogFileHelpers: Saving map 'TEST_THOMAS' took 0.028
[2023.03.01-01.46.47:800][853]LogFileHelpers: InternalPromptForCheckoutAndSave took 67 ms (total: 516 ms)
[2023.03.01-01.46.47:803][853]AssetCheck: New page: Asset Save: TEST_THOMAS
[2023.03.01-01.46.47:803][853]LogContentValidation: Display: Validating /Script/Engine.World /Game/Error303/Maps/TEST_THOMAS.TEST_THOMAS
[2023.03.01-01.46.49:805][ 70]LogUObjectHash: Compacting FUObjectHashTables data took   0.38ms
[2023.03.01-01.46.50:814][181]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.03.01-01.46.50:874][181]LogUObjectHash: Compacting FUObjectHashTables data took   0.56ms
[2023.03.01-01.46.50:883][181]LogSavePackage: Moving output files for package: /Game/Error303/Maps/TEST_THOMAS
[2023.03.01-01.46.50:883][181]LogSavePackage: Moving '../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Saved/TEST_THOMAS61CF99F84FD2EB3EF254948E98B566B6.tmp' to '../../../../../Users/MDS00001VP/Documents/GitHub/Error303Game/Error303/Content/Error303/Maps/TEST_THOMAS.umap'
[2023.03.01-01.46.50:891][181]LogFileHelpers: Saving map 'TEST_THOMAS' took 0.025
[2023.03.01-01.46.50:898][181]LogFileHelpers: InternalPromptForCheckoutAndSave took 83 ms (total: 599 ms)
[2023.03.01-01.46.50:900][181]AssetCheck: New page: Asset Save: TEST_THOMAS
[2023.03.01-01.46.50:900][181]LogContentValidation: Display: Validating /Script/Engine.World /Game/Error303/Maps/TEST_THOMAS.TEST_THOMAS
[2023.03.01-01.46.52:166][331]LogUObjectHash: Compacting FUObjectHashTables data took   0.20ms
[2023.03.01-01.46.52:167][331]LogStall: Shutdown...
[2023.03.01-01.46.52:169][331]LogStall: Shutdown complete.
[2023.03.01-01.46.52:190][331]LogSlate: Window 'Error303 - Unreal Editor' being destroyed
[2023.03.01-01.46.52:237][332]Cmd: QUIT_EDITOR
[2023.03.01-01.46.52:237][332]LogCore: Engine exit requested (reason: UUnrealEdEngine::CloseEditor())
[2023.03.01-01.46.52:239][332]LogCore: Engine exit requested (reason: EngineExit() was called; note: exit was already requested)
[2023.03.01-01.46.52:239][332]LogStaticMesh: Abandoning remaining async distance field tasks for shutdown
[2023.03.01-01.46.52:239][332]LogStaticMesh: Abandoning remaining async card representation tasks for shutdown
[2023.03.01-01.46.52:239][332]LogWorld: UWorld::CleanupWorld for TEST_THOMAS, bSessionEnded=true, bCleanupResources=true
[2023.03.01-01.46.52:239][332]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.03.01-01.46.52:239][332]LogStylusInput: Shutting down StylusInput subsystem.
[2023.03.01-01.46.52:240][332]LogLevelSequenceEditor: LevelSequenceEditor subsystem deinitialized.
[2023.03.01-01.46.53:247][332]LogAudio: Display: Beginning Audio Device Manager Shutdown (Module: AudioMixerXAudio2)...
[2023.03.01-01.46.53:247][332]LogAudio: Display: Destroying 1 Remaining Audio Device(s)...
[2023.03.01-01.46.53:247][332]LogAudio: Display: Audio Device unregistered from world 'TEST_THOMAS'.
[2023.03.01-01.46.53:247][332]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.03.01-01.46.53:248][332]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.03.01-01.46.53:281][332]LogAudio: Display: Audio Device Manager Shutdown
[2023.03.01-01.46.53:284][332]LogSlate: Slate User Destroyed.  User Index 0, Is Virtual User: 0
[2023.03.01-01.46.53:284][332]LogExit: Preparing to exit.
[2023.03.01-01.46.53:295][332]LogUObjectHash: Compacting FUObjectHashTables data took   0.57ms
[2023.03.01-01.46.54:107][332]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.03.01-01.46.54:107][332]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.03.01-01.46.54:107][332]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.03.01-01.46.54:107][332]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.03.01-01.46.54:107][332]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.03.01-01.46.54:107][332]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.03.01-01.46.54:107][332]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.03.01-01.46.54:107][332]LogWorld: UWorld::CleanupWorld for None, bSessionEnded=true, bCleanupResources=true
[2023.03.01-01.46.54:108][332]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.03.01-01.46.54:108][332]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.03.01-01.46.54:108][332]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.03.01-01.46.54:108][332]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.03.01-01.46.54:108][332]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.03.01-01.46.54:108][332]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.03.01-01.46.54:108][332]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.03.01-01.46.54:108][332]LogWorld: UWorld::CleanupWorld for None, bSessionEnded=true, bCleanupResources=true
[2023.03.01-01.46.54:108][332]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.03.01-01.46.54:108][332]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.03.01-01.46.54:108][332]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.03.01-01.46.54:108][332]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.03.01-01.46.54:108][332]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.03.01-01.46.54:108][332]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.03.01-01.46.54:108][332]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.03.01-01.46.54:108][332]LogWorld: UWorld::CleanupWorld for None, bSessionEnded=true, bCleanupResources=true
[2023.03.01-01.46.54:133][332]LogDemo: Cleaned up 0 splitscreen connections, owner deletion: enabled
[2023.03.01-01.46.54:145][332]LogExit: Editor shut down
[2023.03.01-01.46.54:147][332]LogExit: Transaction tracking system shut down
[2023.03.01-01.46.54:191][332]LogExit: Object subsystem successfully closed.
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: ================================================
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: Total job queries 163, among them cache hits 8 (4.91%)
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: Tracking 155 distinct input hashes that result in 124 distinct outputs (80.00%)
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: RAM used: 1.20 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.07%
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: Shaders Compiled: 155
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: Jobs assigned 155, completed 155 (100.00%)
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: Average time worker was idle: 117.54 s
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: Time job spent in pending queue: average 1.27 s, longest 9.25 s
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: Job execution time: average 3.17 s, max 9.77 s
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: Job life time (pending + execution): average 4.44 s, max 10.36
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 25.88 s
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: Jobs were issued in 112 batches (only local compilation was used), average 1.38 jobs/batch
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: Average processing rate: 5.99 jobs/sec
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: Total thread time: 124.77 s
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: Total thread preprocess time: 7.73 s
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: Percentage time preprocessing: 6.20%
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: Effective parallelization: 4.82 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display:                                   FCloudRenderViewPS011false (compiled    1 times, average 1.68 sec, max 1.68 sec, min 1.68 sec)
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display:                                   FCloudRenderViewPS111false (compiled    1 times, average 1.44 sec, max 1.44 sec, min 1.44 sec)
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS (compiled   17 times, average 1.42 sec, max 1.84 sec, min 0.96 sec)
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display:                                   FCloudRenderViewPS010false (compiled    1 times, average 1.40 sec, max 1.40 sec, min 1.40 sec)
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display:                                   FCloudRenderViewPS001false (compiled    1 times, average 1.35 sec, max 1.35 sec, min 1.35 sec)
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS - 19.30% of total time (compiled   17 times, average 1.42 sec, max 1.84 sec, min 0.96 sec)
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 14.67% of total time (compiled   22 times, average 0.83 sec, max 1.11 sec, min 0.62 sec)
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 14.30% of total time (compiled   23 times, average 0.78 sec, max 1.04 sec, min 0.56 sec)
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display:                                                 FLumenCardVS - 9.47% of total time (compiled   17 times, average 0.69 sec, max 0.91 sec, min 0.57 sec)
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 6.47% of total time (compiled   17 times, average 0.47 sec, max 0.75 sec, min 0.37 sec)
[2023.03.01-01.46.54:196][332]LogShaderCompilers: Display: ================================================
[2023.03.01-01.46.54:199][332]LogShaderCompilers: Display: Shaders left to compile 0
[2023.03.01-01.46.54:211][332]LogVirtualization: UE::Virtualization was shutdown
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module ExternalImagePicker (997)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module MovieSceneCapture (995)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module Voice (993)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module HierarchicalLODOutliner (991)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module UnsavedAssetsTracker (989)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module AddContentDialog (987)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module WidgetCarousel (986)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module SubobjectEditor (983)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module SceneOutliner (981)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module StatusBar (979)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module GameProjectGeneration (977)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module StatsViewer (975)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module SequenceRecorderSections (973)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module AutomationWorker (971)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module SmartSnapping (969)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module WebMMediaFactory (967)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module WebMMediaEditor (965)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module WebMMedia (963)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module WmfMediaFactory (961)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module WmfMediaEditor (959)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module MediaPlayerEditor (957)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module MediaCompositingEditor (955)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module OpenExrWrapper (953)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module ImgMediaFactory (951)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module ImgMediaEditor (949)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module AvfMediaFactory (947)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module AvfMediaEditor (945)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module AndroidMediaFactory (943)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module AndroidMediaEditor (941)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module PlanarCut (939)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module CharacterAI (937)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module TemplateSequenceEditor (935)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module LevelSequenceEditor (933)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module ActorSequenceEditor (931)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module WaveTableEditor (929)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module ResonanceAudioEditor (927)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module GooglePADEditor (925)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module AudioCaptureEditor (923)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module SequenceRecorder (922)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module AndroidFileServerEditor (919)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module TextureAlignMode (917)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module BspMode (915)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module GeometryMode (913)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module IKRigEditor (911)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module ControlRigEditor (909)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module TakeRecorderSources (907)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module TakeTrackRecorders (905)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module TakesCore (903)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module CameraShakePreviewer (901)
[2023.03.01-01.46.54:224][332]LogModuleManager: Shutting down and abandoning module SessionServices (899)
[2023.03.01-01.46.54:251][332]LogModuleManager: Shutting down and abandoning module MeshPaint (897)
[2023.03.01-01.46.54:251][332]LogModuleManager: Shutting down and abandoning module VirtualTexturingEditor (895)
[2023.03.01-01.46.54:251][332]LogModuleManager: Shutting down and abandoning module PlacementMode (894)
[2023.03.01-01.46.54:251][332]LogModuleManager: Shutting down and abandoning module FoliageEdit (891)
[2023.03.01-01.46.54:251][332]LogModuleManager: Shutting down and abandoning module LandscapeEditor (889)
[2023.03.01-01.46.54:251][332]LogModuleManager: Shutting down and abandoning module SceneDepthPickerMode (887)
[2023.03.01-01.46.54:251][332]LogModuleManager: Shutting down and abandoning module ActorPickerMode (885)
[2023.03.01-01.46.54:251][332]LogModuleManager: Shutting down and abandoning module ViewportSnapping (883)
[2023.03.01-01.46.54:251][332]LogModuleManager: Shutting down and abandoning module ViewportInteraction (881)
[2023.03.01-01.46.54:251][332]LogModuleManager: Shutting down and abandoning module ClothPainter (879)
[2023.03.01-01.46.54:251][332]LogModuleManager: Shutting down and abandoning module SkeletalMeshEditor (878)
[2023.03.01-01.46.54:251][332]LogModuleManager: Shutting down and abandoning module LogVisualizer (875)
[2023.03.01-01.46.54:251][332]LogModuleManager: Shutting down and abandoning module IOSPlatformEditor (873)
[2023.03.01-01.46.54:251][332]LogModuleManager: Shutting down and abandoning module AndroidPlatformEditor (871)
[2023.03.01-01.46.54:251][332]LogModuleManager: Shutting down and abandoning module PIEPreviewDeviceProfileSelector (870)
[2023.03.01-01.46.54:251][332]LogModuleManager: Shutting down and abandoning module AndroidDeviceDetection (868)
[2023.03.01-01.46.54:292][332]LogModuleManager: Shutting down and abandoning module WindowsPlatformEditor (865)
[2023.03.01-01.46.54:292][332]LogModuleManager: Shutting down and abandoning module HoloLensPlatformEditor (863)
[2023.03.01-01.46.54:292][332]LogModuleManager: Shutting down and abandoning module IOSRuntimeSettings (861)
[2023.03.01-01.46.54:292][332]LogModuleManager: Shutting down and abandoning module AndroidRuntimeSettings (859)
[2023.03.01-01.46.54:292][332]LogModuleManager: Shutting down and abandoning module AnimationSettings (857)
